epoch,validity,latitude,longitude,Heading,#SVs,Speed (MPH),epoch2,lat_dec,long_dec
1685299617957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:46:57.957,XX,XX
1685299618990,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:46:58.990,XX,XX
1685299619957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:46:59.957,XX,XX
1685299620957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:00.957,XX,XX
1685299621991,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:01.991,XX,XX
1685299622957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:02.957,XX,XX
1685299623957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:03.957,XX,XX
1685299624991,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:04.991,XX,XX
1685299625958,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:05.958,XX,XX
1685299626958,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:06.958,XX,XX
1685299627991,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:07.991,XX,XX
1685299628958,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:08.958,XX,XX
1685299629958,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:09.958,XX,XX
1685299630991,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:10.991,XX,XX
1685299631958,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:11.958,XX,XX
1685299632958,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:12.958,XX,XX
1685299633991,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:13.991,XX,XX
1685299634957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:14.957,XX,XX
1685299635958,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:15.958,XX,XX
1685299636990,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:16.990,XX,XX
1685299637957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:17.957,XX,XX
1685299638957,V,0.0,0.0,0.0,2,0.0,2023-05-28 18:47:18.957,XX,XX
